failure_bucket,target_signature,prediction_signature,passed_EX,failed_EX,count
correct_execution_not_exact,mountain|unwind>group>lookup>unwind>project,mountain|unwind>sort>limit>project,1,0,5
correct_exact_match,technician|group>match>project,technician|group>match>project,1,0,5
correct_execution_not_exact,Projects|unwind>group>project,Projects|unwind>group>project,1,0,5
correct_execution_not_exact,cinema|unwind>group>project,cinema|unwind>group>project,1,0,5
correct_execution_not_exact,device|group>project,device|group>project,1,0,5
correct_exact_match,Allergy_Type|group>project,Allergy_Type|group>project,1,0,5
correct_execution_not_exact,county_public_safety|unwind>project,county_public_safety|unwind>project,1,0,5
correct_exact_match,CONTESTANTS|project>sort,CONTESTANTS|project>sort,1,0,5
correct_execution_not_exact,departments|match>unwind>project,jobs|unwind>lookup>unwind>match>project,1,0,5
correct_exact_match,airports|group>match>project,airports|group>match>project,1,0,5
correct_execution_not_exact,aircraft|group>project,aircraft|count,1,0,5
correct_execution_not_exact,actor|sort>limit>project,actor|sort>limit>project,1,0,5
correct_execution_not_exact,shop|lookup>match>project,shop|lookup>unwind>project>match>limit>match>project>project,1,0,5
correct_execution_not_exact,appellations|unwind>project,appellations|unwind>project,1,0,5
correct_execution_not_exact,jobs|unwind>match>regex>project,jobs|unwind>match>project,1,0,5
correct_exact_match,CONTESTANTS|match>unwind>project,CONTESTANTS|match>unwind>project,1,0,5
correct_execution_not_exact,appellations|project,appellations|project,1,0,5
correct_execution_not_exact,journal|group>project,journal|none,1,0,5
stage_mismatch,technician|lookup>lookup>match>project,repair|unwind>lookup>unwind>lookup>unwind>match>project,0,1,5
correct_exact_match,Student|match>project>sort,Student|match>project>sort,1,0,5
correct_execution_not_exact,editor|unwind>group>match>lookup>unwind>project,editor|unwind>group>match>project,1,0,5
correct_execution_not_exact,school|match>gt>group>addToSet>project>filter>match>exists>project,school|match>project>project>addFields>match>project>project>addFields>group>match>project,1,0,5
correct_execution_not_exact,technician|unwind>lookup>unwind>project,repair|unwind>lookup>unwind>lookup>unwind>project,1,0,5
correct_exact_match,mountain|unwind>project,mountain|unwind>project,1,0,5
correct_execution_not_exact,Faculty|match>project,Faculty|lookup>unwind>match>project>unwind>match>project,1,0,5
correct_execution_not_exact,appellations|unwind>match>project,appellations|match>unwind>match>project,1,0,5
correct_execution_not_exact,departments|unwind>match>lookup>unwind>unwind>match>project,jobs|unwind>match>lookup>unwind>match>project>limit>unwind>match>project>project,1,0,5
correct_execution_not_exact,Projects|unwind>unwind>group>sort>limit>project,Ref_Budget_Codes|unwind>group>sort>limit>project,1,0,5
correct_execution_not_exact,editor|lookup>unwind>project>sort,editor|unwind>lookup>unwind>project>sort,1,0,5
correct_exact_match,Gradeconversion|group>min>project,Gradeconversion|group>project,1,0,5
correct_exact_match,technician|project,technician|project,1,0,5
correct_exact_match,airlines|match>unwind>lookup>unwind>match>count,airlines|match>unwind>lookup>unwind>match>count,1,0,5
correct_execution_not_exact,Projects|unwind>unwind>project,Ref_Document_Types|unwind>unwind>project,1,0,5
correct_execution_not_exact,jobs|unwind>unwind>group>match>project,departments|unwind>group>match>project,1,0,5
correct_execution_not_exact,airports|group>project,airports|group>project,1,0,5
correct_execution_not_exact,Customers|unwind>group>match>project,Staff|unwind>group>match>project,1,0,5
correct_execution_not_exact,aircraft|match>project,aircraft|unwind>match>project,1,0,5
correct_exact_match,Student|count,Student|count,1,0,5
correct_exact_match,Student|unwind>lookup>unwind>project,Student|unwind>lookup>unwind>project,1,0,5
correct_exact_match,appellations|unwind>match>group>sort>limit>project,appellations|unwind>match>group>sort>limit>project,1,0,5
correct_exact_match,airlines|match>count,airlines|match>count,1,0,5
correct_execution_not_exact,departments|lookup>unwind>unwind>match>expr>eq>eq>project>match>unwind>project,jobs|unwind>lookup>unwind>lookup>unwind>unwind>match>project>unwind>match>project,1,0,5
correct_execution_not_exact,Projects|unwind>unwind>lookup>unwind>project,Ref_Budget_Codes|unwind>project,1,0,5
correct_exact_match,appellations|match>count,appellations|match>count,1,0,5
correct_execution_not_exact,school|group>match>project,school|group>match>project,1,0,5
correct_exact_match,Allergy_Type|project,Allergy_Type|project,1,0,5
correct_execution_not_exact,Student|match>lookup>addFields>eq>match>count,Student|match>lookup>match>unwind>project>match>limit>match>project>count,1,0,5
correct_exact_match,technician|project>sort,technician|project>sort,1,0,5
correct_execution_not_exact,Subjects|project>sort>project,Course_Authors_and_Tutors|unwind>lookup>unwind>group>sort>project,1,0,5
correct_execution_not_exact,Products|group>project,Products|lookup>unwind>match>project>unwind>group>project,1,0,5
empty_prediction_result,Customers|unwind>group>sort>limit>lookup>unwind>unwind>lookup>unwind>group>project,|none,0,1,5
correct_execution_not_exact,grapes|match>unwind>match>project,grapes|match>lookup>unwind>match>project>unwind>match>project,1,0,5
correct_execution_not_exact,editor|lookup>unwind>project,editor|unwind>lookup>unwind>project,1,0,5
correct_execution_not_exact,employee|group>lookup>match>expr>gt>project>unwind>replaceRoot>project,employee|lookup>group>project>limit>unwind>match>project>project,1,0,5
correct_execution_not_exact,county_public_safety|unwind>sort>limit>project,county_public_safety|unwind>sort>limit>project,1,0,5
correct_execution_not_exact,Customers|match>project,Customers|match>project,1,0,5
correct_exact_match,aircraft|unwind>group>sort>limit>project,aircraft|unwind>group>sort>limit>project,1,0,5
stage_mismatch,Student|match>project,Student|project>project>addFields>unwind>project>project>addFields>group>match>project,0,1,5
correct_execution_not_exact,mountain|sort>limit>project,mountain|sort>group>project>limit,1,0,5
correct_exact_match,AREA_CODE_STATE|group>min>project,AREA_CODE_STATE|group>project,1,0,5
correct_execution_not_exact,jobs|unwind>group>lookup>unwind>match>expr>gt>project>unwind>replaceRoot,jobs|unwind>lookup>unwind>group>project>limit>unwind>match>project>project,1,0,5
correct_execution_not_exact,Subjects|unwind>unwind>unwind>match>group>project,Students|unwind>unwind>match>count,1,0,5
correct_exact_match,cinema|unwind>lookup>unwind>project,cinema|unwind>lookup>unwind>project,1,0,5
correct_execution_not_exact,company|group>match>project,company|project>project>addFields>match>project>project>addFields>group>match>project,1,0,5
correct_execution_not_exact,CONTESTANTS|unwind>group>project,CONTESTANTS|unwind>group>project,1,0,5
correct_execution_not_exact,cinema|group>match>project,cinema|match>group>match>project,1,0,5
correct_exact_match,driver|unwind>sort>limit>project,driver|unwind>sort>limit>project,1,0,5
correct_exact_match,employee|count,employee|count,1,0,5
correct_execution_not_exact,Projects|unwind>lookup>unwind>project,Ref_Document_Types|lookup>unwind>match>project>unwind>project,1,0,5
correct_exact_match,Students|match>unwind>project,Students|match>unwind>project,1,0,5
correct_execution_not_exact,departments|unwind>group>sum>match>group>project,jobs|unwind>group>match>group>project,1,0,5
correct_execution_not_exact,Projects|unwind>project>match>group>project,Projects|unwind>lookup>unwind>project>match>limit>match>project>count,1,0,5
correct_execution_not_exact,school|unwind>project,school|unwind>project,1,0,5
correct_execution_not_exact,Subjects|unwind>unwind>group>sum>sort>limit>project,Course_Authors_and_Tutors|unwind>unwind>group>sort>limit>project,1,0,5
stage_mismatch,technician|lookup>unwind>sort>project,repair|unwind>lookup>unwind>lookup>unwind>sort>project,0,1,5
correct_exact_match,driver|match>lt>count,driver|match>count,1,0,5
correct_execution_not_exact,Students|unwind>group>sum>sort>limit>project,Students|unwind>group>sort>limit>project,1,0,5
correct_execution_not_exact,Ref_Budget_Codes|group>project,Ref_Budget_Codes|count,1,0,5
correct_exact_match,aircraft|group>avg>max>project,aircraft|group>project,1,0,5
correct_execution_not_exact,mountain|match>lt>group>push>match>elemMatch>project,mountain|match>project>project>addFields>match>project>project>addFields>group>match>project,1,0,5
correct_execution_not_exact,appellations|unwind>group>avg>project,appellations|unwind>group>project,1,0,5
correct_execution_not_exact,Department|unwind>project>sort,Faculty|unwind>project>sort,1,0,5
correct_execution_not_exact,Allergy_Type|match>project,Allergy_Type|match>project,1,0,5
correct_execution_not_exact,Students|unwind>group>group>project,Students|unwind>group>project,1,0,5
correct_execution_not_exact,university|unwind>group>count,university|unwind>group>project,1,0,5
correct_execution_not_exact,Department|unwind>project>match>project,Faculty|unwind>unwind>group>match>project,1,0,5
correct_execution_not_exact,Student|match>project,Department|unwind>match>lookup>unwind>project,1,0,5
correct_execution_not_exact,Course_Authors_and_Tutors|unwind>group>sum>match>project,Course_Authors_and_Tutors|unwind>group>match>project,1,0,5
correct_execution_not_exact,Students|match>project,Students|project>project>addFields>unwind>project>project>addFields>group>match>project,1,0,5
same_fields_wrong_values,university|lookup>match>expr>lt>unwind>project>unwind>project,university|unwind>lookup>group>project>limit>unwind>match>project>project,0,1,5
correct_execution_not_exact,Ship|unwind>group>match>project,Ship|unwind>group>match>project,1,0,5
correct_exact_match,airlines|unwind>group>sum>project,airlines|unwind>group>project,1,0,5
correct_execution_not_exact,Course_Authors_and_Tutors|match>project,Course_Authors_and_Tutors|match>project,1,0,5
correct_execution_not_exact,departments|match>unwind>lookup>unwind>project,jobs|unwind>match>project,1,0,5
correct_exact_match,company|match>group>match>project,company|match>group>match>project,1,0,5
correct_exact_match,pilot|project,pilot|project,1,0,5
correct_exact_match,Ref_Budget_Codes|unwind>match>project,Ref_Budget_Codes|unwind>match>project,1,0,5
correct_execution_not_exact,Faculty|lookup>unwind>unwind>match>project,Department|match>unwind>lookup>unwind>project,1,0,5
correct_exact_match,mountain|unwind>match>group>project,mountain|unwind>match>group>project,1,0,5
correct_exact_match,pilot|match>project,pilot|match>project,1,0,5
correct_exact_match,CONTESTANTS|unwind>match>group>project,CONTESTANTS|unwind>match>group>project,1,0,5
correct_execution_not_exact,device|unwind>group>addToSet>project>match>project,device|unwind>group>match>project,1,0,5
correct_exact_match,Students|project>sort,Students|project>sort,1,0,5
correct_execution_not_exact,university|group>project,university|group>project,1,0,5
correct_exact_match,Course_Authors_and_Tutors|project,Course_Authors_and_Tutors|project,1,0,5
correct_execution_not_exact,cinema|group>project,cinema|none,1,0,5
stage_mismatch,employee|lookup>match>project,employee|project>project>addFields>lookup>unwind>match>project>unwind>lookup>unwind>match>project>project>addFields>group>match>project,0,1,5
correct_execution_not_exact,Projects|project>sort>limit>project,Projects|unwind>group>sort>limit>project,1,0,5
correct_exact_match,device|group>sort>project,device|group>sort>project,1,0,5
correct_execution_not_exact,appellations|unwind>match>project>sort,appellations|unwind>match>sort>project,1,0,5
correct_execution_not_exact,Ship|unwind>match>group>project,Ship|unwind>match>group>project,1,0,5
correct_exact_match,airports|match>project,airports|match>project,1,0,5
correct_exact_match,editor|project,editor|project,1,0,5
correct_execution_not_exact,Course_Authors_and_Tutors|project>sort,Course_Authors_and_Tutors|project>sort,1,0,5
correct_execution_not_exact,mountain|unwind>group>count,mountain|unwind>count,1,0,5
correct_execution_not_exact,Ship|match>group>match>project,Ship|match>group>match>project,1,0,5
empty_prediction_result,Student|match>project>group>project>unwind,Student|lookup>match>project,0,1,5
correct_execution_not_exact,aircraft|lookup>match>project,aircraft|unwind>lookup>unwind>match>project,1,0,5
correct_exact_match,university|unwind>match>project,university|unwind>match>project,1,0,5
correct_execution_not_exact,county_public_safety|match>project>group>project,county_public_safety|match>unwind>count,1,0,5
correct_execution_not_exact,university|unwind>sort>project,university|unwind>sort>project,1,0,5
correct_execution_not_exact,airlines|unwind>group>sum>sort>limit>project,airlines|unwind>group>sort>limit>project,1,0,5
correct_execution_not_exact,Projects|unwind>unwind>unwind>group>project,Projects|unwind>unwind>unwind>group>project,1,0,5
correct_execution_not_exact,film|match>project,film|lookup>unwind>project>match>limit>match>project>project,1,0,5
same_fields_wrong_values,grapes|unwind>match>group>project,appellations|unwind>match>project,0,1,5
correct_execution_not_exact,departments|match>unwind>project,jobs|unwind>match>project,1,0,5
correct_execution_not_exact,departments|match>unwind>match>project,jobs|unwind>match>project,1,0,5
correct_exact_match,aircraft|match>project,aircraft|match>project,1,0,5
correct_execution_not_exact,university|sort>limit>unwind>project,university|unwind>sort>limit>project,1,0,5
correct_execution_not_exact,Student|match>unwind>lookup>unwind>group>project,Student|match>unwind>lookup>unwind>group>project,1,0,5
correct_exact_match,mountain|group>match>project,mountain|group>match>project,1,0,5
correct_execution_not_exact,Projects|project>group>project,Projects|unwind>count,1,0,5
correct_execution_not_exact,employee|lookup>match>project,employee|lookup>unwind>match>project>unwind>lookup>unwind>match>project,1,0,5
correct_execution_not_exact,Subjects|match>unwind>project,Course_Authors_and_Tutors|unwind>lookup>unwind>match>project,1,0,5
correct_execution_not_exact,airlines|unwind>group>sort>limit>project,airlines|unwind>group>sort>limit>project,1,0,5
correct_exact_match,Projects|project,Projects|project,1,0,5
correct_execution_not_exact,Products|match>project,Products|lookup>unwind>project>match>limit>match>project>project,1,0,5
correct_execution_not_exact,Subjects|unwind>match>unwind>project,Course_Authors_and_Tutors|unwind>match>unwind>project,1,0,5
correct_execution_not_exact,cinema|unwind>lookup>unwind>group>sort>limit>project,cinema|unwind>lookup>unwind>group>sort>limit>project,1,0,5
same_fields_wrong_values,Allergy_Type|match>project,Allergy_Type|none,0,1,5
correct_execution_not_exact,CONTESTANTS|match>lookup>unwind>group>match>project,CONTESTANTS|unwind>lookup>unwind>match>group>match>project,1,0,5
correct_exact_match,mountain|match>project,mountain|match>project,1,0,5
correct_execution_not_exact,aircraft|group>lookup>match>expr>gt>project>unwind>project,aircraft|lookup>group>project>limit>unwind>match>project>project,1,0,5
correct_execution_not_exact,device|group>group>project,device|group>project,1,0,5
correct_execution_not_exact,county_public_safety|sort>limit>unwind>project,county_public_safety|unwind>lookup>sort>limit>project>unwind>match>project>project,1,0,5
correct_exact_match,employee|group>max>project,employee|group>project,1,0,5
stage_mismatch,Faculty|unwind>group>sort>limit>lookup>unwind>project,Faculty|unwind>group>sort>limit>project,0,1,5
correct_execution_not_exact,Student|match>count,Student|match>count,1,0,5
correct_exact_match,Ship|sort>limit>project,Ship|sort>limit>project,1,0,5
correct_execution_not_exact,Projects|unwind>match>regex>exists>project,Projects|unwind>match>unwind>project,1,0,5
correct_execution_not_exact,jobs|unwind>group>project,jobs|unwind>group>project,1,0,5
correct_execution_not_exact,device|group>sort>project,device|project>sort,1,0,5
correct_execution_not_exact,CONTESTANTS|match>count,CONTESTANTS|lookup>unwind>project>match>limit>match>project>count,1,0,5
correct_exact_match,Projects|unwind>group>sort>limit>project,Projects|unwind>group>sort>limit>project,1,0,5
correct_exact_match,film|group>project,film|group>project,1,0,5
correct_execution_not_exact,musical|group>project,musical|group>project,1,0,5
correct_execution_not_exact,departments|match>project,jobs|unwind>lookup>unwind>group>project,1,0,5
correct_execution_not_exact,company|group>project,company|none,1,0,5
correct_exact_match,jobs|match>project,jobs|match>project,1,0,5
correct_execution_not_exact,mountain|match>unwind>project,mountain|unwind>match>project,1,0,5
correct_execution_not_exact,company|group>project,company|group>project,1,0,5
correct_execution_not_exact,airlines|match>group>sort>limit>project,airlines|match>group>sort>limit>project,1,0,5
correct_exact_match,editor|project>sort,editor|project>sort,1,0,5
stage_mismatch,editor|lookup>match>project,editor|unwind>lookup>unwind>match>project,0,1,5
correct_exact_match,Students|unwind>unwind>match>project,Students|unwind>unwind>match>project,1,0,5
correct_exact_match,airlines|count,airlines|count,1,0,5
correct_execution_not_exact,Projects|unwind>unwind>lookup>match>project,Ref_Budget_Codes|match>unwind>project,1,0,5
correct_execution_not_exact,Students|match>unwind>project,Students|match>unwind>project,1,0,5
